rebalance_date,ACWI,AGG,BIV,BND,BNO,BSV,CORN,CWB,DBA,DBC,DGRO,DIA,DVY,EEM,EEMV,EFA,EFAV,EMB,EPI,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWZ,EZA,FXI,GLD,GOVT,GSG,HDV,HYG,IAU,ICF,IEF,IEFA,IEI,IEMG,IGSB,IJH,IJR,INDA,ITOT,IUSG,IUSV,IVV,IWD,IWF,IWM,IWN,IWO,IYR,JNK,KBE,KRE,KWEB,LQD,MDY,MTUM,MUB,PDBC,PFF,QQQ,QUAL,REM,RPG,RPV,RSP,RWR,RWX,SCHA,SCHB,SCHD,SCHE,SCHH,SCHR,SCHX,SCHZ,SDY,SGOL,SHY,SIZE,SJNK,SLV,SMH,SOXX,SPLV,SPY,STIP,THD,TIP,TLH,TLT,TUR,UNG,USMV,USO,VB,VCIT,VCSH,VEA,VEU,VGIT,VGLT,VIG,VLUE,VNQ,VNQI,VO,VOO,VOOG,VOOV,VT,VTI,VTV,VUG,VV,VWO,VXUS,VYM,WEAT,XBI,XHB,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XRT
2017-04-03,1.094663567584205e-22,4.563730744155994e-22,4.463157114722303e-22,4.293413553502134e-22,0.0,4.41676154506915e-22,5.531250623020852e-22,2.0214934866266153e-22,1.1998762575832422e-22,1.4249581139565726e-22,3.3601399418528565e-22,2.938389905446438e-23,0.09999999999999992,7.328870916894768e-23,4.415986197011309e-22,2.3276063852116373e-22,2.0851527607639711e-22,3.0643109291269854e-22,0.0,0.0,7.52036068165382e-23,0.0,0.0,0.0,5.790561251679458e-23,1.5805899240352427e-22,0.0,2.2409504482460136e-22,5.944121881642403e-23,0.0,1.5579585096321793e-22,9.641872834756787e-23,2.7274000470248727e-22,4.6620909197458224e-23,2.5578050486249766e-22,0.0,1.6029808989683745e-24,0.0,0.0,4.622800466623008e-22,4.518538139312092e-22,3.6879818347958293e-22,0.02924009056009417,2.819125866815422e-22,4.5879636040382595e-22,4.131417335512904e-22,5.299434459978962e-22,1.8134741034311824e-22,3.865422103724534e-22,0.0,4.271693912697193e-22,0.0,6.008837239249058e-23,1.5838636806774146e-23,1.4931948880341523e-22,3.2748272876520723e-22,0.0,3.487975722834628e-22,1.0074282445622824e-22,2.9493278939527466e-22,4.518963210169967e-24,0.0,0.0,2.7239089118781594e-22,1.5974703470749864e-22,5.072769527119052e-23,0.09999999999999992,0.0707599094399066,4.281773169655311e-22,0.0,6.845163522878643e-24,4.0027556476392814e-22,2.419253713311674e-22,3.1916414525567574e-22,0.09999999999999992,3.3739967737945307e-22,2.9473041175535356e-22,4.107028811218141e-23,0.0,3.170283755803014e-22,3.9647785199802823e-22,2.7918633947925984e-22,0.0,0.0,3.1806685851818213e-22,0.0,2.296525890872271e-22,4.710105941828044e-22,1.9387139707956801e-22,3.9817800100270027e-22,0.09999999999999992,4.927664723857845e-22,4.0431834763784945e-22,1.9781180049128153e-22,6.413017023952699e-23,1.405142001323864e-22,0.09999999999999992,0.09999999999999992,0.0,0.0,4.520411048959778e-22,2.258095999622023e-22,4.470096093109253e-22,4.415872683471722e-22,5.1207729546000555e-22,0.0,1.180255687613426e-22,0.09999999999999992,0.0,1.655968696563754e-22,4.29199667577722e-22,4.585501319121136e-22,1.12676350165597e-22,8.262496933641415e-23,4.498925431415276e-22,4.991747537815807e-22,1.6199019469725443e-22,1.7578066472523455e-22,2.762021249772461e-22,1.4259202834810976e-22,1.8831860453370117e-22,1.0759445232444662e-23,1.1728453931192247e-22,2.2199542838258685e-22,2.6749696057091927e-22,1.542895840531853e-22,2.1403165968010394e-22,0.0,3.470374929457458e-22,0.0,2.4728999715211225e-23,0.0,1.5219446109144377e-22,0.0,2.5584301175623708e-23,5.290086880385122e-23,0.0,0.0,0.0,0.09999999999999992,2.8382703574153006e-22,0.09999999999999992,2.5977005180643826e-22,1.4640047398339647e-22,7.809274845639376e-23,6.83325813707751e-24,0.0
2017-07-03,0.0,0.0,9.201784139232021e-23,1.3532773243930603e-22,0.0,0.0,0.0,1.0608784743346458e-23,0.0,0.0,0.0,0.10000000000000002,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303495742839818e-23,0.0,9.459021996868092e-23,0.0,0.0,0.0,1.0009466016522333e-22,6.66273908485311e-22,0.0,0.0,6.79481018161211e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8833390066760207e-22,0.0,2.425053187924453e-22,3.1643763427186565e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171842266477673e-23,9.476761869652637e-22,5.610967046268046e-22,4.0501088136232097e-23,0.0,0.0,0.0,0.0,0.10000000000000002,2.785537678475745e-22,3.1261363782232467e-22,0.0,1.8919564291730514e-22,1.5528529442122849e-23,5.805601097720407e-23,1.2411862156699868e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644649905815555e-24,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.423313701258778e-22,0.0,0.0,0.0,0.0,0.035086505724341736,1.2709452053561212e-22,0.0,0.013519728004128739,0.0,0.0,3.137393327009105e-22,8.709991454988122e-23,0.0,0.0,8.087744090815516e-23,2.1042845745886618e-23,2.989278330388031e-22,5.823699278036414e-23,0.0,0.0,1.8832383363918976e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6750639336445394e-22,9.739540728930921e-23,0.0,0.0,2.8797235848281735e-22,0.10000000000000002,0.0,0.0,0.10000000000000002,1.2630621253829095e-22,0.0,0.05139376627152932,0.0,1.9704156203080727e-22
2017-10-02,6.02357087434048e-23,3.6443889643974697e-22,4.853759773371579e-22,4.250537741370154e-22,0.0,4.558816792882567e-22,7.143582447985559e-22,1.151281337224393e-22,3.991485710408358e-22,1.8604245891375766e-22,4.263812259610902e-22,0.07376588325045387,4.071270209716993e-22,5.766361501227546e-23,4.369740901139923e-22,1.694424873727773e-22,3.8301146575836866e-22,4.55948105524159e-22,1.259610397515973e-22,6.665071705427381e-22,6.717779659817574e-22,8.153365377792754e-23,6.027005105657722e-22,3.2875229286980263e-22,3.6942734370185304e-23,6.392116993851062e-22,3.2416878383701677e-22,2.3363735564039327e-22,2.738478156029839e-22,0.09999999999999987,2.830404950734464e-22,1.0538783789384697e-22,5.167337048084536e-22,4.454049061772235e-22,2.8161068336693797e-22,3.620808769309289e-22,0.09999999999999985,4.168580161806785e-23,5.445523464153125e-22,2.947363381784449e-22,4.919063062200808e-22,3.2844919982237543e-22,5.7525681758551195e-22,2.2903069580801433e-22,3.542105610881765e-22,2.3492008677335077e-23,5.326905216456517e-22,3.919299849150463e-23,5.386961319829619e-22,3.705412538371129e-22,4.398163983752662e-22,1.5042128793159797e-22,2.722074457812932e-24,1.349461836228136e-22,0.0,5.627664030335403e-22,2.6154191035664364e-22,2.065146957191847e-22,1.0108287461285547e-22,5.252529971319057e-22,2.0577284106315355e-22,8.027424560575203e-24,0.0,3.595795959476099e-22,4.6172363408445435e-22,0.0,7.412228108633246e-23,0.09999999999999984,3.9218560380821847e-22,1.91013564109635e-22,2.956297488308761e-22,4.724045619880352e-22,2.0042240900718686e-22,5.482158694699954e-22,2.909651654474764e-22,4.734787663534563e-22,0.09999999999999987,3.3936888332098012e-22,4.51266348420067e-22,4.298634930249002e-22,4.901989989143692e-22,4.33154256785434e-22,5.351829175067874e-22,3.895145661441829e-22,4.0011616335092144e-22,2.7704758693591347e-22,3.414597048251773e-22,4.453561110349381e-22,1.5611750900173646e-22,4.912032908348954e-22,5.953207025702e-22,4.763289044594227e-22,4.492173796369143e-22,2.67540785333293e-22,3.5361137871267614e-22,3.3847321119769704e-22,0.09999999999999987,0.09999999999999987,5.317220614961257e-22,4.922250527719617e-22,4.329935319550291e-22,0.09999999999999987,4.1403667463778875e-22,5.129946291968411e-22,5.304245360726851e-22,1.7098257444991712e-22,6.169556449188753e-24,2.28057522760003e-22,2.5007380514258356e-22,1.9573731018430012e-22,3.8764919602535403e-22,4.469566644582925e-22,1.4938494585436198e-22,4.292977331771805e-22,3.8402192285798074e-22,5.889447540884443e-22,1.5122822531637267e-22,4.866709807145067e-22,4.49218263902226e-22,4.186014935543035e-22,6.356872124086116e-23,1.0305470543974101e-22,2.4020343452549393e-22,1.5512155943165367e-22,6.30686603516745e-22,2.66636009037177e-22,1.3581983053391876e-22,9.980001191577162e-23,1.7070203603923114e-22,1.9432655887797613e-22,4.2338793595640704e-22,2.2704282628336767e-22,0.0,1.731545570377921e-22,1.5487176883236078e-22,0.026234116749547357,2.643813062436038e-22,1.6537587566869262e-22,0.09999999999999987,1.7606034419263877e-22,4.65001458634109e-22,4.545752815423632e-22,4.600320229645003e-22,4.1037057654697746e-22,0.09999999999999987,0.0,1.4982559718350144e-22
2018-01-02,1.662444126870622e-22,1.0244477503431873e-22,7.11761844788446e-23,4.6724212804053576e-23,0.10000000000000003,1.7541218991724013e-22,1.662727550788802e-22,1.9763970215708677e-22,1.081677551199345e-22,0.0,4.865009801109117e-22,0.10000000000000003,1.2063731712438237e-22,2.148858329561776e-22,1.121214244480385e-22,2.882798133168334e-22,2.42418666705275e-22,1.9219951487011204e-22,2.3054316853558835e-22,6.207917466624912e-23,2.9799583981502475e-22,2.154883348348708e-22,7.079684854839555e-23,3.0076313520808026e-22,9.055984998991103e-23,1.490776165194886e-22,0.0,2.9837521983463246e-22,1.6253099447979876e-22,0.10000000000000003,4.2537938768764e-22,3.453250270651824e-22,2.466072400400702e-22,2.6762199872218267e-22,1.6581653128803392e-22,9.796727900945541e-23,0.10000000000000003,0.022518060079660618,1.4935257553365846e-22,0.0,1.5128912792664652e-22,1.8489052262371938e-22,2.742027260061658e-22,2.774331175745772e-22,0.0,1.6460749318581504e-22,1.4439759135874364e-22,2.323339310812075e-22,1.6302719881213869e-22,2.7972264494288615e-22,1.7847185284038106e-22,4.450978044294922e-22,2.97844670082364e-22,2.904836928221414e-22,5.658749733232907e-22,2.2116843771699344e-22,6.520357469806429e-23,2.1697664984685774e-22,2.9520956229157776e-22,4.17409383477754e-22,5.91407833823761e-22,3.308357684373101e-22,0.0,1.7236920904721751e-22,4.183780539529855e-22,1.070050782783597e-22,6.79246136259477e-22,3.789429650513507e-22,9.768002904809229e-23,2.220385081952586e-22,4.712718697155725e-22,1.6320778487829527e-22,0.0,2.0979785152719304e-22,0.0,4.219012258441723e-22,0.0688345136796488,1.135748401525153e-22,6.361198688820784e-22,2.809409550987475e-22,1.465315542814889e-22,2.0570631701081048e-22,5.45880513091428e-22,2.174129798359696e-22,2.8734145312793335e-22,1.7632446369646635e-22,2.319772690354009e-22,1.5920851732527258e-22,3.1186249764599516e-22,1.878633329657605e-22,4.470015690502981e-22,2.400818652082543e-22,1.7816571435652547e-22,2.991607301133198e-22,1.658424094494066e-22,0.0,0.10000000000000003,0.10000000000000003,1.9802976812156853e-22,1.478879472864311e-22,1.7362907586882407e-22,0.10000000000000003,1.7997996937326544e-22,1.2735279117507818e-22,0.0,0.0,4.1081680513008083e-23,1.7045316957700754e-22,6.496690328895946e-23,4.836385678099721e-22,2.144634663007744e-22,1.1866605477674221e-22,4.229278622292916e-22,3.203000132379364e-22,1.6001559993440955e-22,1.9896859684011286e-22,2.1098282302586351e-22,1.2775807381267256e-22,2.2831635955547495e-22,1.8519237946871539e-22,2.6045167288019956e-22,4.236665546764637e-22,5.0594445757311676e-23,3.5548649991765883e-22,1.6626031577624406e-22,3.839072246617446e-23,1.2524689621877834e-22,2.2506032577878317e-22,3.486806662720606e-23,0.0,1.9316816267608884e-22,4.548696160507017e-22,1.4386624391787746e-22,1.5234094644411493e-22,3.439216589907969e-22,0.0,3.314106298301239e-22,0.10000000000000003,0.008647426240690287,2.4761201370308303e-22,2.100063348692463e-22,4.279184889638563e-22,3.1602901194454003e-22,2.330600063252111e-22,0.10000000000000003,0.0,2.3464115571924184e-22
2018-04-02,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.09063085942709519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,3.793373563028125e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,5.402345123555853e-22,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.009369140572905015,0.09999999999999996,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.2019688163046206e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.546651096056865e-22,0.0
2018-07-02,0.0,0.0,0.0,0.0,0.09999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08629053435740258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5731211920146045e-21,0.0,2.2926614766658654e-21,0.0,0.0,0.09999999999999994,0.09999999999999994,1.5399385989338567e-21,0.0,0.0,1.61593541425049e-21,0.0,0.0,0.0,0.013709465642598017,0.0,0.09999999999999994,1.498827848534846e-21,0.0,0.0,0.0,0.0,1.2287018822926577e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999994,0.09999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.268052962418367e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999994,1.0735294863733927e-22,0.0,0.0,0.0,0.0,0.09999999999999994,0.0,0.0,0.0,0.0,6.690118159403115e-22,2.4637240857895927e-22,1.738040177177904e-21
2018-10-01,1.2580498536755978e-22,0.0,0.0,0.0,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000005,0.0,3.8373145683894284e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0154202372565752e-24,1.9588960624701515e-22,1.701517388413155e-22,4.722820684432086e-23,1.8194861970577018e-22,6.725326204360896e-23,2.195352755084304e-23,0.0,3.6103863765042616e-22,0.003668741621079741,4.257449795166568e-22,0.0,3.2116375322472644e-22,0.0,4.770625292751427e-23,1.0285212890863873e-22,5.379885246008423e-23,3.525018212394641e-22,2.8244569716179467e-22,0.0,0.0,2.327511488896307e-24,0.0,0.0,0.0,0.0,0.0,7.749484412275952e-23,0.0,2.6936319592832632e-22,0.0,0.0,0.0,0.0,0.0,0.030049827447289363,0.0,1.8112416303434911e-22,0.0,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,3.8160992658942973e-22,0.10000000000000005,2.5368599718594403e-22,0.0,0.0,0.10000000000000005,0.0,0.0,0.0,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53448154327761e-22,0.0,4.1591546831064404e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4546383184514807e-23,0.004370488270651842,0.10000000000000005,0.0,4.6445943982496324e-23,0.0,2.6682451276047433e-22,0.0,0.0,0.0,1.243190151172678e-22,0.0,0.0,0.00850085035813321,1.6351003104232587e-23,0.0,0.0,0.0,2.2419740169256984e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7394353107430214e-23,6.724344751939388e-23,0.0,8.443836282190483e-23,0.0,0.0,0.0,4.937623889562142e-23,4.019288697944226e-23,3.780532526375842e-22,0.0,0.0,1.0489607419102139e-21,0.0,0.0,1.7486738165009535e-22,0.05341009230284546,0.0,0.10000000000000005,0.0,0.0,0.0,0.10000000000000005,0.0,1.285978396285965e-22,0.0
2019-01-02,0.0,6.624758162696127e-22,4.40161995753247e-22,1.791354680628692e-23,0.0,1.3326896265235174e-22,0.0,1.3625292749827768e-22,0.0,0.0,0.0,1.5216642958796404e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548383258208826,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.10000000000000009,3.611203192036138e-22,4.69089984643001e-22,0.0,1.9195553368499397e-22,0.0,0.0,0.0,0.0,0.03481986000975566,0.0,2.0145679510470429e-22,0.0,0.0,0.0,2.6113665438558544e-22,0.0,0.0,0.0,3.449048484251316e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.05334109958667563,0.05117963727045342,0.0,0.0,6.769955635615909e-23,0.0,0.0337284551168869,1.1462457843789936e-22,0.0,0.0,2.2748910259705583e-22,0.0,0.0,0.0,0.0,0.0,3.6203792928866484e-22,0.0,0.0,2.1006089297786748e-22,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,8.779584707883636e-23,3.148475535302133e-22,0.0,0.0,0.027454100686878258,0.0,9.459427541979905e-22,0.10000000000000009,8.627999572994854e-23,0.0,4.428919220166153e-22,0.0,0.0,0.0,0.0,0.0,0.0,6.730820722269311e-23,0.10000000000000009,1.896196552441098e-24,0.0,4.1545402653861766e-22,0.0,5.70852561328416e-23,0.0,2.2869332850628955e-22,0.0,0.0,0.0,0.0,1.0541987829477968e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0982527711544288e-22,0.0,0.10000000000000009,0.0539930147472613,0.0,0.0,0.0,0.0
2019-04-01,5.91753318165908e-22,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,7.427199784505813e-23,0.0,3.262750672006823e-22,0.012484321002436594,9.495873502601157e-23,0.0,0.0,1.059340550993097e-22,0.0,0.0,0.0,2.6440254703559146e-22,4.301847532111828e-22,7.985589604211789e-23,2.728215780650927e-22,0.10000000000000009,0.0,4.7292612304403065e-22,1.706394619513597e-22,0.0,2.209077459012441e-22,1.7283627248346403e-22,1.526853636918896e-22,6.555904044093832e-23,0.0,2.802265267901093e-22,1.198690222345319e-22,0.0,0.0,2.340346660756939e-25,0.0,0.0,0.0,0.0,1.9285683265932727e-22,0.0,0.0,5.024787225502838e-24,6.852961156855126e-23,2.485631543530466e-22,0.0,0.0,0.0,0.0,2.4046838217045004e-22,0.0,0.0,0.0,5.614384391313299e-22,8.136369703962997e-23,3.524406181174466e-22,0.0,2.936865193458116e-22,6.828406578003137e-22,0.0,5.290948507871952e-22,0.0,5.583731958686618e-22,5.094907375180436e-22,0.0,0.0,5.583815760765416e-22,0.10000000000000009,1.4933984880514137e-23,0.0,0.0,0.02275771421781546,0.0,0.0,6.349782365008281e-23,8.090827485436254e-22,6.439083311727178e-22,6.47174703803258e-22,0.0,2.4812094673298277e-22,3.627903943192111e-23,5.672838819127374e-22,0.0,3.7924978732302863e-22,0.0,1.3626977569654851e-22,0.0,1.6687209812944863e-22,0.0,0.0,7.788882142771813e-22,0.0,0.0,0.0,0.004833880893549586,0.10000000000000009,4.6511488302578105e-23,0.0,0.0,0.0,0.017069424166388156,0.10000000000000009,0.0,0.0,0.10000000000000009,0.0,1.4166580804890694e-24,0.0,0.0,3.306988022343668e-22,5.429172132979399e-23,0.0,0.10000000000000009,2.3594243254679686e-22,1.8060853566359274e-22,3.861227773623413e-22,0.0,2.017864451251875e-22,7.091205004927166e-23,0.0,4.60106833906241e-22,5.490141769988914e-22,0.0,2.2485196700958354e-22,2.409010106400766e-22,0.0,9.518492866251862e-24,8.72529066327968e-23,2.701608711757559e-22,0.0,0.0,8.125967312115731e-22,5.653075333880557e-22,2.0276318814875184e-22,6.173081119495669e-22,4.95329555973146e-22,0.10000000000000009,3.697538830408393e-22,0.10000000000000009,0.0,0.04285465971980927,2.0208132698068885e-22,0.0,3.98914546848953e-22
2019-07-01,0.0,0.0,0.0,0.0,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08967155006196979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000005,0.0,0.0,0.07237435208642169,0.0,0.0,0.03795409785160811,0.0,0.0,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000005,0.0,0.10000000000000005,0.0,0.10000000000000005,0.0,0.0,0.0
