Date,equal_weight,classical_markowitz,robust_markowitz
2022-05-16,1.4840741300363227,1.2332201065487856,1.0051161212986732
2022-05-17,1.5059368388288814,1.2560651592689622,1.0136282036821682
2022-05-18,1.4690912719991116,1.216482826230245,0.9945431400511165
2022-05-19,1.4732714990236504,1.2212473902004042,0.9948618946154405
2022-05-20,1.4755971459204753,1.2183430199861884,0.9944715280702856
2022-05-23,1.492745130910571,1.2392735582264682,1.0037636344997378
2022-05-24,1.4866616887118262,1.2334010890492288,1.003966064219489
2022-05-25,1.4974633610802877,1.2506620575569656,1.0065833115500074
2022-05-26,1.5177913407407648,1.2694205445776816,1.0142353476861825
2022-05-27,1.5410096948859122,1.2904780212761564,1.0246563842165952
2022-05-31,1.5309212568925754,1.270662868878566,1.0158227917230411
2022-06-01,1.5215313992196045,1.2728158992843426,1.0134748363460435
2022-06-02,1.5441052165822124,1.2878405289163752,1.0213366937339787
2022-06-03,1.5293290451570039,1.278449450583547,1.013976851132627
2022-06-06,1.532612301979436,1.2853484759610843,1.0171203557743527
2022-06-07,1.544107514772856,1.3064121823431154,1.0247355214237301
2022-06-08,1.5299002761982186,1.2920905230135258,1.0166626045591987
2022-06-09,1.5038500695143429,1.2727803031825045,1.0075294960106014
2022-06-10,1.4750710711309605,1.2548471886373302,0.9993283491755194
2022-06-13,1.4264786118497073,1.1997123710555953,0.9684926119559223
2022-06-14,1.4193114382012115,1.190066653427678,0.9624261568018261
2022-06-15,1.4377829109713671,1.1969131083407945,0.9677871344650626
2022-06-16,1.4045518937164716,1.1574699161967317,0.9525479929344476
2022-06-17,1.4031179728454903,1.1443793979591979,0.950287042870941
2022-06-21,1.4214722317882842,1.1632985267467917,0.956432069283168
2022-06-22,1.41667476776922,1.1414700378771387,0.9514158077544028
2022-06-23,1.4197639967480047,1.1235197664548198,0.9465157364001897
2022-06-24,1.4495393227200308,1.1526603398741593,0.9615438645132008
2022-06-27,1.4491156338012567,1.1594576382906892,0.959091955645358
2022-06-28,1.436485627878315,1.1564885156998552,0.9556922278172248
2022-06-29,1.4304858815514359,1.1371491683520336,0.9527489733246088
2022-06-30,1.419681062104542,1.1132630991234347,0.9444989285283617
2022-07-01,1.4287873077906414,1.116374116063332,0.9474048762521045
2022-07-05,1.415953828770934,1.0767510093791621,0.9378842304666648
2022-07-06,1.411881249624757,1.075397862540881,0.9366117226453836
2022-07-07,1.4327683117590082,1.0971336666523366,0.9419339502635243
2022-07-08,1.4332595376691468,1.1126833355230228,0.9456954184379006
2022-07-11,1.418869719850038,1.1079445590674135,0.9451065422238418
2022-07-12,1.4102332128058461,1.0751948340280832,0.9354398234647207
2022-07-13,1.4095027596226823,1.075305560570431,0.9349787223211284
2022-07-14,1.397789694048603,1.0711851109043502,0.9345386570719957
2022-07-15,1.4166931219835428,1.0858492496177783,0.938941035814465
2022-07-18,1.4175161571673123,1.10094559700509,0.9434731145866646
2022-07-19,1.4447746820763079,1.1104681671389134,0.9461388195064317
2022-07-20,1.4473546415595884,1.1082089054839093,0.9444835538493397
2022-07-21,1.456985156802534,1.1001410681165418,0.9451349008889942
2022-07-22,1.4504761638192945,1.091376835947728,0.9446232531907846
2022-07-25,1.4575162006360982,1.106843749885098,0.9472045324283609
2022-07-26,1.4478810732262275,1.105409357817734,0.946086974982247
2022-07-27,1.473186976088263,1.1247603078745665,0.9542127151544243
2022-07-28,1.488010902398844,1.1356906689339803,0.9599981921539704
2022-07-29,1.499585661418752,1.1456161491479124,0.9642926735397918
2022-08-01,1.495873767171888,1.1317700826713906,0.9610281052868037
2022-08-02,1.4822985376118718,1.1235571515739489,0.957858541446613
2022-08-03,1.4951718040739206,1.1207920905593751,0.9559999881278655
2022-08-04,1.4974874110007306,1.115312793706838,0.955439768839145
2022-08-05,1.4941893848818013,1.1138546274709025,0.9514196428665942
2022-08-08,1.5005197564105193,1.1245529065779694,0.9548869107476773
2022-08-09,1.494641656234496,1.1274585995011133,0.9542494429380605
2022-08-10,1.5197522774084773,1.1435678658341473,0.9597963325457143
2022-08-11,1.5224157896492736,1.1560752088390713,0.9608444418108659
2022-08-12,1.5395261166913026,1.1616494728840372,0.9634010463958563
2022-08-15,1.5370239659714315,1.1509475212809748,0.9597585860411036
2022-08-16,1.5378017685131702,1.1438433645614992,0.9564998828378013
2022-08-17,1.5261802669310207,1.1443446433948616,0.9557610726474203
2022-08-18,1.5281939712246297,1.1514327816035579,0.9584909457798396
2022-08-19,1.5106692898127903,1.146962218210998,0.955401068863442
2022-08-22,1.491307035671891,1.1458177519955626,0.9536711249649573
2022-08-23,1.4942230322496908,1.161962399860645,0.9604822041870135
2022-08-24,1.49766438542054,1.1684061234920442,0.9622716301218575
2022-08-25,1.5145185481234498,1.16260401515749,0.9608980602829166
2022-08-26,1.483199471553159,1.1570267605543494,0.9594598160355156
2022-08-29,1.4784021833978627,1.1684360162750769,0.9623731054581858
2022-08-30,1.4629901269244592,1.1522909457494863,0.959287006806226
2022-08-31,1.4537893017626453,1.1362634742567181,0.9538573632266596
2022-09-01,1.445275967335991,1.125734848129364,0.9496635017472936
2022-09-02,1.439209387494422,1.1274937649776844,0.9509952435642786
2022-09-06,1.4316487674664025,1.12456978885389,0.9495585525002432
2022-09-07,1.4490286305001223,1.1182196137981757,0.9484563339496245
2022-09-08,1.4536104400562244,1.1244157435136248,0.9490346560919377
2022-09-09,1.4757228721371043,1.1463650264799157,0.9546571838060872
2022-09-12,1.4906145660303731,1.1628157308790434,0.9592968595567415
2022-09-13,1.4460208889913424,1.1459558777462393,0.9529894471438362
2022-09-14,1.4502126299404376,1.1535839109520176,0.9548012531798613
2022-09-15,1.4351702389898089,1.1335964629091744,0.9490176568971425
2022-09-16,1.426656542941477,1.129220262086512,0.9478519826721431
2022-09-19,1.4330174353462688,1.1355160838038456,0.9481058627439188
2022-09-20,1.4179978325164144,1.1359370983435824,0.9470825719024819
2022-09-21,1.4028330394041946,1.1266267260511151,0.9435668455834737
2022-09-22,1.390176086679167,1.1204533810225823,0.9394533343285141
2022-09-23,1.3621160215075567,1.0890411755434681,0.9291102809540284
2022-09-26,1.3422728401215986,1.0662832789241865,0.9185819214072657
2022-09-27,1.338521621358829,1.0703421543299343,0.9196653482097756
2022-09-28,1.3659985697716983,1.09292333623904,0.9294723314088773
2022-09-29,1.344197500433531,1.0805555411724739,0.9247616877801556
2022-09-30,1.3359482615460512,1.0735235046579408,0.9229946204853999
2022-10-03,1.365462064752054,1.0903525544145032,0.9297659813582514
2022-10-04,1.402643527113965,1.1179176041221135,0.9382545760512349
2022-10-05,1.3961429175398004,1.1240547457100807,0.9376724784146794
2022-10-06,1.3839921209460173,1.1198932774494115,0.9348840513709346
2022-10-07,1.3592380919596472,1.1118561733670473,0.9325155884357117
2022-10-10,1.3496160274383637,1.1132195432624314,0.9335564265644682
2022-10-11,1.3423613990969858,1.1028321495358189,0.9317315103771004
